id,token,class,freq,standalone_count,top_pos,name_frac,cap_frac,pos_NOUN,pos_VERB,pos_ADJ,pos_ADV,pos_PROPN,pos_PRON,pos_DET,pos_ADP,pos_AUX,pos_PART,pos_CCONJ,pos_SCONJ,pos_NUM,pos_INTJ,pos_other,example_words
3222,##inary,suffix,34,0,ADJ,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,imaginary extraordinary
1523,##ested,suffix,31,0,ADJ,,,0.0,0.097,0.903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,interested protested uninterested
437,##ean,suffix,26,0,ADJ,,,0.385,0.0,0.615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,subterranean vengeance demeanor
143,##rea,suffix,25,0,ADJ,,,0.12,0.12,0.64,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,surreal heartbreak unreal
215,##low,suffix,24,0,ADJ,,,0.042,0.083,0.5,0.0,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,mellow aglow goldenglow
1391,##anc,suffix,22,0,ADJ,,,0.045,0.273,0.545,0.0,0.136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,melancholy balancing melancholic
160,##ound,suffix,20,0,ADJ,,,0.45,0.05,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,astounding rewound rebounded
2441,##found,suffix,15,0,ADJ,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,profound
1028,##ote,suffix,13,0,ADJ,,,0.385,0.077,0.538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,remote promote
371,##lex,suffix,11,0,ADJ,,,0.273,0.0,0.727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,complex reflexes complexity
1228,##read,suffix,10,0,ADJ,,,0.1,0.2,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unreadable misread unread
2361,##iff,suffix,10,0,ADJ,,,0.3,0.1,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,indifferent stiff indifference
1651,##raid,suffix,6,0,ADJ,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unafraid
2567,##aid,suffix,6,0,ADJ,,,0.0,0.167,0.667,0.0,0.167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unsaid naidoc
3517,##lier,suffix,6,0,ADJ,,,0.333,0.0,0.667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,sillier friendlier
1751,##eal,suffix,5,0,ADJ,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ethereal
2951,##away,suffix,5,0,ADJ,,,0.2,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,runaway getaway
2887,##anged,suffix,3,0,ADJ,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unchanged
2956,##iliar,suffix,3,0,ADJ,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unfamiliar
833,##xt,suffix,2,0,ADJ,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,sixth
2583,##more,suffix,2,0,ADJ,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,armored
3790,##itar,suffix,2,0,ADJ,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,solitary
1607,##anted,suffix,1,0,ADJ,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unwanted
329,##side,suffix,102,0,ADP,,,0.069,0.0,0.01,0.431,0.01,0.0,0.0,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,alongside upside bedside
1169,##eath,suffix,94,0,ADP,,,0.011,0.0,0.0,0.17,0.096,0.0,0.0,0.723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,underneath firebreath
145,##ly,suffix,3399,0,ADV,,,0.039,0.001,0.067,0.867,0.026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nervously warmly firefly
713,##ily,suffix,420,0,ADV,,,0.002,0.0,0.06,0.89,0.048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,heavily easily lazily
783,##ward,suffix,191,0,ADV,,,0.063,0.005,0.099,0.827,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,backward afterward awkward
3973,##time,suffix,182,0,ADV,,,0.407,0.0,0.038,0.527,0.027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,anytime lifetime bedtime
654,##ely,suffix,157,0,ADV,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,barely completely merely
121,##ght,suffix,155,0,ADV,,,0.252,0.0,0.058,0.49,0.077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.123,0.0,slightly twilight alright
325,##ther,suffix,144,0,ADV,,,0.042,0.118,0.056,0.535,0.028,0.0,0.0,0.0,0.0,0.0,0.0,0.222,0.0,0.0,0.0,rather whether farther
644,##ile,suffix,138,0,ADV,,,0.29,0.0,0.072,0.572,0.065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,meanwhile miles pitiless
3780,##rupt,suffix,125,0,ADV,,,0.072,0.184,0.04,0.704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,abruptly erupt erupts
1117,##fully,suffix,110,0,ADV,,,0.0,0.0,0.0,0.682,0.318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,wistfully thoughtfully delightfully
3077,##ually,suffix,104,0,ADV,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gradually actually usually
669,##ally,suffix,102,0,ADV,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,accidentally occasionally equally
4007,##ident,suffix,98,0,ADV,,,0.408,0.0,0.01,0.582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,accidentally accident residents
1593,##head,suffix,86,0,ADV,,,0.14,0.0,0.012,0.837,0.012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,overhead forehead sleepyhead
423,##ew,suffix,83,0,ADV,,,0.253,0.012,0.012,0.59,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012,0.0,anew farewell phew
3751,##ently,suffix,83,0,ADV,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,intently violently contently
3068,##ically,suffix,62,0,ADV,,,0.0,0.0,0.0,0.952,0.048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,dramatically frantically whimsically
3083,##eed,suffix,36,0,ADV,,,0.028,0.0,0.028,0.944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,indeed tumbleweed unneeded
3724,##airs,suffix,26,0,ADV,,,0.423,0.0,0.038,0.538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,downstairs repairs upstairs
2200,##night,suffix,16,0,ADV,,,0.188,0.0,0.0,0.5,0.312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,overnight goodnight evernight
429,##vent,suffix,8,0,ADV,,,0.0,0.125,0.25,0.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,fervently seventh preventing
1322,##where,suffix,7,0,ADV,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,elsewhere
2136,##exp,suffix,4,0,ADV,,,0.0,0.0,0.25,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inexplicably inexplicable
3833,##ially,suffix,4,0,ADV,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,partially quintessentially
1016,##dom,suffix,3,0,ADV,,,0.0,0.0,0.333,0.667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,randomly random
3578,##eless,suffix,2,0,ADV,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nevertheless nonetheless
60,##s,suffix,21356,0,NOUN,,,0.783,0.184,0.011,0.003,0.017,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,socks tunnels truths
58,##e,suffix,4543,0,NOUN,,,0.601,0.216,0.114,0.005,0.056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.006,0.0,squeezed glee fine
66,##n,suffix,4188,0,NOUN,,,0.51,0.264,0.107,0.016,0.067,0.0,0.0,0.017,0.0,0.0,0.0,0.018,0.0,0.0,0.0,barn underneath magnificent
63,##t,suffix,3947,0,NOUN,,,0.49,0.253,0.163,0.026,0.068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cart bent heat
59,##y,suffix,3803,0,NOUN,,,0.382,0.078,0.381,0.032,0.119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008,0.0,0.0,spooky sneaky sleepy
87,##er,suffix,3622,0,NOUN,,,0.596,0.077,0.242,0.036,0.047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.0,0.0,sorcerer eerie shoulder
76,##m,suffix,2685,0,NOUN,,,0.638,0.146,0.116,0.015,0.076,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007,0.0,arm normal lemonade
64,##r,suffix,2543,0,NOUN,,,0.596,0.147,0.133,0.033,0.087,0.0,0.0,0.0,0.0,0.0,0.002,0.0,0.0,0.002,0.0,writer normal wider
67,##p,suffix,2323,0,NOUN,,,0.694,0.149,0.076,0.01,0.068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,grip rope serpent
98,##es,suffix,2016,0,NOUN,,,0.698,0.29,0.002,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,glances watches brushes
69,##h,suffix,1673,0,NOUN,,,0.574,0.073,0.09,0.091,0.099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.073,0.0,vehicle teeth math
68,##o,suffix,1671,0,NOUN,,,0.594,0.253,0.014,0.001,0.132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,0.001,0.001,photo globe exploded
75,##g,suffix,1529,0,NOUN,,,0.595,0.14,0.109,0.006,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ingredients wing strategy
65,##a,suffix,1465,0,NOUN,,,0.507,0.113,0.045,0.019,0.283,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.031,0.001,umbrella area cocoa
74,##k,suffix,1427,0,NOUN,,,0.692,0.175,0.057,0.017,0.059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,risk bank dusk
136,##le,suffix,1342,0,NOUN,,,0.662,0.202,0.091,0.0,0.044,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,vehicle rule able
191,##al,suffix,1280,0,NOUN,,,0.477,0.063,0.404,0.0,0.056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,petal normal local
126,##st,suffix,1185,0,NOUN,,,0.394,0.059,0.38,0.028,0.139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,least ostrich host
331,##ion,suffix,1051,0,NOUN,,,0.943,0.001,0.01,0.024,0.014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008,0.0,0.0,deception station invention
99,##it,suffix,1050,0,NOUN,,,0.522,0.239,0.098,0.022,0.078,0.0,0.029,0.0,0.0,0.0,0.012,0.0,0.0,0.0,0.0,split faith digital
62,##b,suffix,1029,0,NOUN,,,0.624,0.183,0.041,0.048,0.103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.0,web ladybug grabbing
77,##v,suffix,987,0,NOUN,,,0.4,0.299,0.094,0.009,0.198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,envy innovation movie
487,##ness,suffix,982,0,NOUN,,,0.895,0.047,0.032,0.0,0.026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,vastness stillness forgiveness
79,##w,suffix,964,0,NOUN,,,0.471,0.243,0.083,0.096,0.107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,meanwhile beware paw
73,##c,suffix,959,0,NOUN,,,0.583,0.122,0.173,0.027,0.095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,landscape icy volcano
480,##se,suffix,950,0,NOUN,,,0.497,0.226,0.215,0.005,0.007,0.003,0.046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,pulse horse worse
95,##or,suffix,930,0,NOUN,,,0.63,0.027,0.097,0.018,0.227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,protector raptor inventor
146,##ic,suffix,915,0,NOUN,,,0.44,0.059,0.432,0.014,0.055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,vehicle fabric contradictions
88,##in,suffix,901,0,NOUN,,,0.465,0.161,0.263,0.014,0.097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,pumpkin thin gain
281,##ies,suffix,890,0,NOUN,,,0.951,0.035,0.0,0.0,0.015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cries mysteries daisies
71,##l,suffix,854,0,NOUN,,,0.728,0.135,0.089,0.0,0.048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,growl bowl volcano
107,##at,suffix,851,0,NOUN,,,0.538,0.126,0.133,0.083,0.119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,neat goat throat
78,##f,suffix,849,0,NOUN,,,0.624,0.084,0.15,0.002,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,chef mischief breakfast
584,##ie,suffix,828,0,NOUN,,,0.467,0.275,0.136,0.0,0.121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,eerie relieved genie
209,##ch,suffix,818,0,NOUN,,,0.747,0.15,0.027,0.0,0.042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034,0.0,church launch sketchbook
206,##ra,suffix,812,0,NOUN,,,0.467,0.251,0.203,0.005,0.074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,embarrassed camera contradictions
102,##ar,suffix,808,0,NOUN,,,0.45,0.116,0.306,0.016,0.111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,embarrassed librarian caterpillar
235,##ce,suffix,796,0,NOUN,,,0.707,0.104,0.055,0.009,0.035,0.0,0.0,0.0,0.0,0.0,0.0,0.089,0.0,0.0,0.0,since performance bracelet
257,##ers,suffix,737,0,NOUN,,,0.773,0.053,0.001,0.0,0.172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,numbers seekers whiskers
765,##ation,suffix,688,0,NOUN,,,0.987,0.0,0.001,0.0,0.012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,frustration transformation conversation
116,##on,suffix,686,0,NOUN,,,0.679,0.16,0.085,0.004,0.071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,lemonade cotton ribbon
2065,##ive,suffix,667,0,NOUN,,,0.331,0.316,0.291,0.046,0.015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,detective forgiveness forgive
61,##u,suffix,661,0,NOUN,,,0.543,0.269,0.08,0.024,0.041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.042,0.0,arguing structure situation
181,##ter,suffix,631,0,NOUN,,,0.854,0.049,0.044,0.011,0.041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,trickster character chatter
97,##el,suffix,622,0,NOUN,,,0.667,0.251,0.006,0.0,0.032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043,0.0,0.0,wheel fueled kneeling
2548,##ment,suffix,621,0,NOUN,,,0.966,0.021,0.003,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,amazement disappointment agreement
122,##ut,suffix,612,0,NOUN,,,0.694,0.242,0.018,0.013,0.033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,shut duty computer
2261,##ul,suffix,608,0,NOUN,,,0.554,0.087,0.304,0.016,0.038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,amulet peculiar adults
134,##ri,suffix,590,0,NOUN,,,0.49,0.125,0.108,0.053,0.192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032,0.0,clarity sunrise christmas
163,##ke,suffix,579,0,NOUN,,,0.542,0.131,0.216,0.009,0.102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,fake shopkeeper strike
100,##en,suffix,570,0,NOUN,,,0.418,0.339,0.091,0.014,0.119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019,0.0,0.0,halloween snowmen brighten
3099,##ct,suffix,563,0,NOUN,,,0.597,0.137,0.174,0.082,0.011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,pact conflict instincts
109,##ll,suffix,548,0,NOUN,,,0.425,0.307,0.133,0.009,0.035,0.0,0.0,0.0,0.089,0.0,0.0,0.0,0.0,0.0,0.002,brilliant selling sell
124,##id,suffix,535,0,NOUN,,,0.417,0.303,0.204,0.049,0.028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,guidance paid laid
155,##ur,suffix,525,0,NOUN,,,0.333,0.248,0.149,0.019,0.139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.112,0.0,0.0,church four disturb
162,##ent,suffix,503,0,NOUN,,,0.624,0.012,0.205,0.004,0.135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,student serpent agent
1535,##sh,suffix,501,0,NOUN,,,0.409,0.309,0.2,0.01,0.072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,marshmallows harsh marshmallow
336,##ck,suffix,498,0,NOUN,,,0.721,0.205,0.04,0.0,0.034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,shipwreck pack peacock
118,##ir,suffix,497,0,NOUN,,,0.59,0.167,0.175,0.008,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,pair lair stir
101,##is,suffix,484,0,NOUN,,,0.686,0.091,0.101,0.019,0.103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,daisies tennis oasis
197,##ure,suffix,477,0,NOUN,,,0.635,0.268,0.082,0.002,0.013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,pressure capture culture
135,##im,suffix,474,0,NOUN,,,0.405,0.369,0.116,0.055,0.055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,reclaim glimpse whimsical
188,##un,suffix,467,0,NOUN,,,0.439,0.385,0.156,0.004,0.015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bound stunning fortune
113,##et,suffix,466,0,NOUN,,,0.841,0.032,0.049,0.002,0.075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,amulet carpet puppet
1309,##ci,suffix,452,0,NOUN,,,0.429,0.42,0.066,0.002,0.082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,conscience appreciate anticipation
1407,##ts,suffix,452,0,NOUN,,,0.942,0.058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,trinkets sprouts adults
2454,##de,suffix,451,0,NOUN,,,0.78,0.078,0.126,0.004,0.011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,video code ladder
971,##ss,suffix,443,0,NOUN,,,0.562,0.219,0.172,0.0,0.047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,massive tossing essence
554,##ge,suffix,439,0,NOUN,,,0.779,0.157,0.016,0.007,0.041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,rage cage sage
498,##ves,suffix,438,0,NOUN,,,0.824,0.176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,shelves thieves selves
112,##ow,suffix,436,0,NOUN,,,0.569,0.156,0.039,0.044,0.193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,eyebrow halloween pillow
246,##ig,suffix,421,0,NOUN,,,0.627,0.292,0.043,0.0,0.038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,intelligence twigs investigate
998,##la,suffix,420,0,NOUN,,,0.488,0.357,0.052,0.0,0.102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,applause reclaim salad
296,##us,suffix,417,0,NOUN,,,0.4,0.185,0.189,0.046,0.177,0.0,0.0,0.0,0.0,0.0,0.002,0.0,0.0,0.0,0.0,unusual dusk illusion
258,##li,suffix,416,0,NOUN,,,0.514,0.099,0.262,0.029,0.096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,conflict disbelief starlit
405,##ist,suffix,414,0,NOUN,,,0.507,0.435,0.058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,exist wrist scientist
2202,##ty,suffix,413,0,NOUN,,,0.901,0.002,0.053,0.002,0.041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,clarity uncertainty loyalty
390,##ant,suffix,394,0,NOUN,,,0.381,0.025,0.373,0.145,0.076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,pendant remnants merchant
236,##th,suffix,388,0,NOUN,,,0.621,0.064,0.126,0.049,0.072,0.0,0.0,0.0,0.0,0.0,0.0,0.067,0.0,0.0,0.0,youth month although
937,##be,suffix,385,0,NOUN,,,0.831,0.065,0.047,0.01,0.044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003,globe disbelief tribe
1460,##ast,suffix,382,0,NOUN,,,0.542,0.314,0.128,0.0,0.016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,blast breakfast disaster
952,##ro,suffix,373,0,NOUN,,,0.539,0.362,0.019,0.011,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,destroy backdrop heartbroken
1183,##ions,suffix,365,0,NOUN,,,0.997,0.0,0.0,0.0,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,emotions directions inventions
444,##um,suffix,362,0,NOUN,,,0.588,0.287,0.05,0.0,0.022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.052,0.0,costumes costume museum
742,##ry,suffix,358,0,NOUN,,,0.64,0.05,0.277,0.0,0.034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,furry gallery berry
72,##i,suffix,357,0,NOUN,,,0.574,0.031,0.036,0.0,0.359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,radio studio tiki
641,##les,suffix,354,0,NOUN,,,0.912,0.048,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ripples sprinkles obstacles
3197,##lt,suffix,353,0,NOUN,,,0.552,0.193,0.204,0.006,0.045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,salty culture salt
283,##ack,suffix,350,0,NOUN,,,0.62,0.249,0.0,0.089,0.026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017,0.0,snack flashback attack
428,##age,suffix,346,0,NOUN,,,0.876,0.023,0.052,0.017,0.032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,garage cottage language
1126,##ol,suffix,344,0,NOUN,,,0.581,0.137,0.078,0.11,0.093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,resolve violently keyhole
631,##br,suffix,343,0,NOUN,,,0.764,0.009,0.12,0.0,0.108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,paintbrush eyebrow fabric
982,##ze,suffix,343,0,NOUN,,,0.557,0.394,0.009,0.0,0.041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,realize maze amazement
418,##ip,suffix,338,0,NOUN,,,0.541,0.32,0.012,0.0,0.124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.0,wiping chips lollipops
337,##ice,suffix,335,0,NOUN,,,0.734,0.024,0.122,0.104,0.015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,juice mice magnificent
2206,##ps,suffix,333,0,NOUN,,,0.763,0.195,0.009,0.0,0.033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,lips glimpse gasps
224,##op,suffix,329,0,NOUN,,,0.742,0.043,0.07,0.0,0.079,0.0,0.0,0.067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,trophy philosopher workshop
667,##co,suffix,329,0,NOUN,,,0.76,0.079,0.131,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cocoa popcorn peacock
138,##ot,suffix,326,0,NOUN,,,0.738,0.089,0.123,0.0,0.049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,knot pilot booth
955,##ine,suffix,309,0,NOUN,,,0.615,0.191,0.045,0.0,0.139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,engine routine valentine
128,##ad,suffix,300,0,NOUN,,,0.487,0.103,0.31,0.013,0.087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,glad deadline paradise
699,##pt,suffix,297,0,NOUN,,,0.764,0.057,0.074,0.01,0.094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,raptor velociraptor redemption
